Name,Package URL,Github,ecosystem,Mean,Median,Range,q1,q2,q3,Std
redis-namespace,https://github.com/resque/redis-namespace,https://github.com/resque/redis-namespace,rubygems,0,0,0,0,0,0,0
typhoeus,https://github.com/typhoeus/typhoeus,https://github.com/typhoeus/typhoeus,rubygems,0,0,0,0,0,0,0
digest-crc,https://github.com/postmodern/digest-crc#readme,https://github.com/postmodern/digest-crc,rubygems,0,0,0,0,0,0,0
htmlentities,https://github.com/threedaymonk/htmlentities,https://github.com/threedaymonk/htmlentities,rubygems,0,0,0,0,0,0,0
rouge,http://rouge.jneen.net/,https://github.com/rouge-ruby/rouge,rubygems,0,0,0,0,0,0,0
faraday-httpclient,https://github.com/lostisland/faraday-httpclient,https://github.com/lostisland/faraday-httpclient,rubygems,0,0,0,0,0,0,0
faraday-patron,https://github.com/lostisland/faraday-patron,https://github.com/lostisland/faraday-patron,rubygems,0,0,0,0,0,0,0
thin,https://github.com/macournoyer/thin,https://github.com/macournoyer/thin,rubygems,0,0,0,0,0,0,0
aws-sdk-kinesis,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kinesis,rubygems,0,0,0,0,0,0,0
fog-core,https://github.com/fog/fog-core,https://github.com/fog/fog-core,rubygems,0,0,0,0,0,0,0
backports,http://github.com/marcandre/backports,https://github.com/marcandre/backports,rubygems,0,0,0,0,0,0,0
xml-simple,https://github.com/maik/xml-simple,https://github.com/maik/xml-simple,rubygems,0,0,0,0,0,0,0
faraday-rack,https://github.com/lostisland/faraday-rack,https://github.com/lostisland/faraday-rack,rubygems,0,0,0,0,0,0,0
ice_nine,https://github.com/dkubb/ice_nine,https://github.com/dkubb/ice_nine,rubygems,0,0,0,0,0,0,0
sqlite3,https://github.com/sparklemotion/sqlite3-ruby,https://github.com/sparklemotion/sqlite3-ruby,rubygems,0,0,0,0,0,0,0
http_parser.rb,https://github.com/tmm1/http_parser.rb,https://github.com/tmm1/http_parser.rb,rubygems,6.913043478260869,2,90,1,2,4,18.170480224991447
http-accept,https://github.com/ioquatix/http-accept,https://github.com/ioquatix/http-accept,rubygems,0,0,0,0,0,0,0
rubocop-rspec,https://github.com/rubocop/rubocop-rspec,https://github.com/rubocop/rubocop-rspec,rubygems,0,0,0,0,0,0,0
chunky_png,https://github.com/wvanbergen/chunky_png/wiki,https://github.com/wvanbergen/chunky_png,rubygems,0,0,0,0,0,0,0
omniauth,https://github.com/omniauth/omniauth,https://github.com/omniauth/omniauth,rubygems,7.25,2,220,1,2,3,24.169557298386746
elasticsearch-api,https://www.elastic.co/guide/en/elasticsearch/client/ruby-api/current/index.html,https://github.com/elastic/elasticsearch-ruby/tree/main/elasticsearch-api,rubygems,26.67,1,1112,1,1,2,148.53538669286857
elasticsearch,https://www.elastic.co/guide/en/elasticsearch/client/ruby-api/current/index.html,https://github.com/elastic/elasticsearch-ruby/tree/main,rubygems,0,0,0,0,0,0,0
turbolinks,https://github.com/turbolinks/turbolinks,https://github.com/turbolinks/turbolinks-rails,rubygems,0,0,0,0,0,0,0
kaminari-core,https://github.com/kaminari/kaminari,https://github.com/kaminari/kaminari,rubygems,13.91,2,919,1,2,2,93.75906302859474
google-cloud-core,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-core,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-core,rubygems,168.28,2,6331,1,2,13,744.0996986963509
claide,https://github.com/CocoaPods/CLAide,https://github.com/CocoaPods/CLAide,rubygems,0,0,0,0,0,0,0
rubygems-bundler,http://mpapis.github.com/rubygems-bundler,https://github.com/mpapis/rubygems-bundler,rubygems,0,0,0,0,0,0,0
fog-aws,https://github.com/fog/fog-aws,https://github.com/fog/fog-aws,rubygems,0,0,0,0,0,0,0
declarative-option,https://github.com/apotonick/declarative-option,https://github.com/apotonick/declarative-option,rubygems,0,0,0,0,0,0,0
aws-sdk-dynamodb,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-dynamodb,rubygems,0,0,0,0,0,0,0
googleapis-common-protos-types,https://github.com/googleapis/common-protos-ruby,https://github.com/googleapis/common-protos-ruby,rubygems,10.133333333333333,2,66,1,2,5,19.324825714321175
kaminari-activerecord,https://github.com/kaminari/kaminari,https://github.com/kaminari/kaminari,rubygems,13.91,2,919,1,2,2,93.75906302859474
kaminari-actionview,https://github.com/kaminari/kaminari,https://github.com/kaminari/kaminari,rubygems,13.91,2,919,1,2,2,93.75906302859474
grpc,https://github.com/google/grpc/tree/master/src/ruby,https://github.com/google/grpc/tree/master/src/ruby,rubygems,316.82,69,6237,37,69,258,765.33590507698
fog-xml,https://github.com/fog/fog-xml,https://github.com/fog/fog-xml,rubygems,0,0,0,0,0,0,0
equalizer,https://github.com/dkubb/equalizer,https://github.com/dkubb/equalizer,rubygems,0,0,0,0,0,0,0
elasticsearch-transport,https://www.elastic.co/guide/en/elasticsearch/client/ruby-api/7.16/index.html,https://github.com/elastic/elasticsearch-ruby/tree/7.16/elasticsearch-transport,rubygems,26.67,1,1112,1,1,2,148.53538669286857
sassc,https://github.com/sass/sassc-ruby,https://github.com/sass/sassc-ruby,rubygems,0,0,0,0,0,0,0
rubocop-rails,https://docs.rubocop.org/rubocop-rails/,https://github.com/rubocop/rubocop-rails/,rubygems,0,0,0,0,0,0,0
autoprefixer-rails,https://github.com/ai/autoprefixer-rails,https://github.com/ai/autoprefixer-rails,rubygems,0,0,0,0,0,0,0
rubocop-performance,https://docs.rubocop.org/rubocop-performance/,https://github.com/rubocop/rubocop-performance/,rubygems,0,0,0,0,0,0,0
xcodeproj,https://github.com/cocoapods/xcodeproj,https://github.com/cocoapods/xcodeproj,rubygems,0,0,0,0,0,0,0
net-http-persistent,https://github.com/drbrain/net-http-persistent,https://github.com/drbrain/net-http-persistent,rubygems,8.6875,1,208,1,1,2,36.11218414538229
celluloid-supervision,https://github.com/celluloid/,https://github.com/celluloid/,rubygems,0,0,0,0,0,0,0
http,https://github.com/httprb/http,https://github.com/httprb/http,rubygems,0,0,0,0,0,0,0
celluloid-essentials,https://github.com/celluloid/celluloid-essentials,https://github.com/celluloid/celluloid-essentials,rubygems,0,0,0,0,0,0,0
celluloid-extras,https://github.com/celluloid/celluloid-extras,https://github.com/celluloid/celluloid-extras,rubygems,0,0,0,0,0,0,0
celluloid-fsm,https://github.com/celluloid/celluloid-fsm,https://github.com/celluloid/celluloid-fsm,rubygems,0,0,0,0,0,0,0
debug_inspector,https://github.com/banister/debug_inspector,https://github.com/banister/debug_inspector,rubygems,0,0,0,0,0,0,0
dotenv-rails,https://github.com/bkeepers/dotenv,https://github.com/bkeepers/dotenv,rubygems,4.144329896907217,1,190,1,1,2,19.263227984582787
sexp_processor,https://github.com/seattlerb/sexp_processor,https://github.com/seattlerb/sexp_processor,rubygems,0,0,0,0,0,0,0
aws-sdk-cloudformation,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudformation,rubygems,0,0,0,0,0,0,0
aws-sdk-sns,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-sns,rubygems,0,0,0,0,0,0,0
fastlane,https://fastlane.tools,https://github.com/fastlane/fastlane,rubygems,104.7,16,7183,10,16,33,713.4786682165068
http-form_data,https://github.com/httprb/form_data.rb,https://github.com/httprb/form_data.rb,rubygems,0,0,0,0,0,0,0
jaro_winkler,https://github.com/tonytonyjan/jaro_winkler,https://github.com/tonytonyjan/jaro_winkler,rubygems,25.77777777777778,1,220,1,1,2,69.02459751225207
binding_of_caller,https://github.com/banister/binding_of_caller,https://github.com/banister/binding_of_caller,rubygems,9.571428571428571,2,68,1,2,8,17.64618245122839
omniauth-oauth2,https://github.com/omniauth/omniauth-oauth2,https://github.com/omniauth/omniauth-oauth2,rubygems,0,0,0,0,0,0,0
oauth,https://github.com/oauth-xx/oauth-ruby,https://github.com/oauth-xx/oauth-ruby/tree/v1.1.0,rubygems,0,0,0,0,0,0,0
brakeman,https://brakemanscanner.org/,https://github.com/presidentbeef/brakeman,rubygems,0,0,0,0,0,0,0
aws-sdk-cloudwatch,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudwatch,rubygems,49.91,2,3204,1,2,3,326.1232618198218
google-cloud-errors,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-errors,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-errors,rubygems,168.28,2,6331,1,2,13,744.0996986963509
ruby_parser,https://github.com/seattlerb/ruby_parser,https://github.com/seattlerb/ruby_parser,rubygems,0,0,0,0,0,0,0
rails-deprecated_sanitizer,https://github.com/rails/rails-deprecated_sanitizer,https://github.com/rails/rails-deprecated_sanitizer,rubygems,0,0,0,0,0,0,0
rack-proxy,https://github.com/ncr/rack-proxy,https://github.com/ncr/rack-proxy,rubygems,0,0,0,0,0,0,0
rails-controller-testing,https://github.com/rails/rails-controller-testing,https://github.com/rails/rails-controller-testing,rubygems,0,0,0,0,0,0,0
lograge,https://github.com/roidrage/lograge,https://github.com/roidrage/lograge,rubygems,0,0,0,0,0,0,0
aws-sdk-secretsmanager,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-secretsmanager,rubygems,0,0,0,0,0,0,0
plist,https://github.com/patsplat/plist,https://github.com/patsplat/plist,rubygems,0,0,0,0,0,0,0
kostya-sigar,https://github.com/kostya/sigar,https://github.com/kostya/sigar,rubygems,158.83333333333334,2,2775,1,2,4,634.8097046447156
aws-sdk-iam,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iam,rubygems,0,0,0,0,0,0,0
css_parser,https://github.com/premailer/css_parser,https://github.com/premailer/css_parser,rubygems,0,0,0,0,0,0,0
rufus-scheduler,https://github.com/jmettraux/rufus-scheduler,https://github.com/jmettraux/rufus-scheduler,rubygems,0,0,0,0,0,0,0
net-sftp,https://github.com/net-ssh/net-sftp,https://github.com/net-ssh/net-sftp,rubygems,0,0,0,0,0,0,0
google-cloud-storage,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-storage,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-storage,rubygems,168.28,2,6331,1,2,13,744.0996986963509
climate_control,https://github.com/thoughtbot/climate_control,https://github.com/thoughtbot/climate_control,rubygems,0,0,0,0,0,0,0
sentry-raven,https://github.com/getsentry/raven-ruby,https://github.com/getsentry/raven-ruby,rubygems,0,0,0,0,0,0,0
et-orbi,https://github.com/floraison/et-orbi,https://github.com/floraison/et-orbi,rubygems,48.77777777777778,1,428,1,1,2,134.42947575073438
powerpack,https://github.com/bbatsov/powerpack,https://github.com/bbatsov/powerpack,rubygems,0,0,0,0,0,0,0
faraday-retry,https://github.com/lostisland/faraday-retry,https://github.com/lostisland/faraday-retry,rubygems,0,0,0,0,0,0,0
bullet,https://github.com/flyerhzm/bullet,https://github.com/flyerhzm/bullet,rubygems,0,0,0,0,0,0,0
faraday-multipart,https://github.com/lostisland/faraday-multipart,https://github.com/lostisland/faraday-multipart,rubygems,0,0,0,0,0,0,0
dry-core,https://dry-rb.org/gems/dry-core,https://github.com/dry-rb/dry-core,rubygems,20.772727272727273,3,169,1,3,6,46.89633811851006
dry-inflector,https://dry-rb.org/gems/dry-inflector,https://github.com/dry-rb/dry-inflector,rubygems,0,0,0,0,0,0,0
uniform_notifier,http://rubygems.org/gems/uniform_notifier,https://github.com/flyerhzm/uniform_notifier,rubygems,0,0,0,0,0,0,0
aws-sdk-lambda,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-lambda,rubygems,0,0,0,0,0,0,0
vcr,https://relishapp.com/vcr/vcr/docs,https://github.com/vcr/vcr,rubygems,18.25,1,1479,1,1,3,147.13221095327836
dry-configurable,https://dry-rb.org/gems/dry-configurable,https://github.com/dry-rb/dry-configurable,rubygems,0,0,0,0,0,0,0
aws-sdk-route53,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-route53,rubygems,0,0,0,0,0,0,0
web-console,https://github.com/rails/web-console,https://github.com/rails/web-console,rubygems,0,0,0,0,0,0,0
guard,http://guardgem.org,https://github.com/guard/guard,rubygems,0,0,0,0,0,0,0
descendants_tracker,https://github.com/dkubb/descendants_tracker,https://github.com/dkubb/descendants_tracker,rubygems,0,0,0,0,0,0,0
sassc-rails,https://github.com/sass/sassc-rails,https://github.com/sass/sassc-rails,rubygems,5,1,83,1,1,3,16.174053295324583
tty-screen,https://ttytoolkit.org,https://github.com/piotrmurach/tty-screen,rubygems,54.5,1,214,1,1,215,92.66471820493493
aws-sdk-cloudwatchlogs,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudwatchlogs,rubygems,0,0,0,0,0,0,0
lumberjack,https://github.com/bdurand/lumberjack,https://github.com/bdurand/lumberjack,rubygems,0,0,0,0,0,0,0
activerecord-import,https://github.com/zdennis/activerecord-import,https://github.com/zdennis/activerecord-import,rubygems,7.32,1,261,1,1,2,30.629358465367833
redis-store,http://redis-store.org/redis-store,https://github.com/jodosha/redis-store/,rubygems,0,0,0,0,0,0,0
nap,https://github.com/Fingertips/nap,https://github.com/Fingertips/nap,rubygems,0,0,0,0,0,0,0
tty-cursor,https://ttytoolkit.org,https://github.com/piotrmurach/tty-cursor,rubygems,0,0,0,0,0,0,0
dry-container,https://dry-rb.org/gems/dry-container,https://github.com/dry-rb/dry-container,rubygems,0,0,0,0,0,0,0
dry-logic,https://dry-rb.org/gems/dry-logic,https://github.com/dry-rb/dry-logic,rubygems,18.548387096774192,1,224,1,1,4,50.798043339049606
dalli,https://github.com/petergoldstein/dalli,https://github.com/petergoldstein/dalli,rubygems,0,0,0,0,0,0,0
dry-types,https://dry-rb.org/gems/dry-types,https://github.com/dry-rb/dry-types,rubygems,22.120689655172413,2,473,1,2,4,81.42016982724115
aws-sdk-elasticloadbalancing,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elasticloadbalancing,rubygems,0,0,0,0,0,0,0
aws-sdk-rds,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-rds,rubygems,49.91,2,3204,1,2,3,326.1232618198218
nori,https://github.com/savonrb/nori,https://github.com/savonrb/nori,rubygems,0,0,0,0,0,0,0
open4,https://github.com/ahoward/open4,https://github.com/ahoward/open4,rubygems,3.7142857142857144,2,13,1,2,5,4.3985155195259
treetop,https://github.com/cjheath/treetop,https://github.com/cjheath/treetop,rubygems,0,0,0,0,0,0,0
gyoku,https://github.com/savonrb/gyoku,https://github.com/savonrb/gyoku,rubygems,0,0,0,0,0,0,0
aws-sdk-firehose,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-firehose,rubygems,49.91,2,3204,1,2,3,326.1232618198218
carrierwave,https://github.com/carrierwaveuploader/carrierwave,https://github.com/carrierwaveuploader/carrierwave/,rubygems,0,0,0,0,0,0,0
fugit,https://github.com/floraison/fugit,https://github.com/floraison/fugit,rubygems,0,0,0,0,0,0,0
aws-sdk-cloudfront,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudfront,rubygems,0,0,0,0,0,0,0
parallel_tests,https://github.com/grosser/parallel_tests,https://github.com/grosser/parallel_tests/tree/v4.2.1,rubygems,12.47,2,853,1,2,5,84.73564244165497
faraday-cookie_jar,https://github.com/miyagawa/faraday-cookie_jar,https://github.com/miyagawa/faraday-cookie_jar,rubygems,0,0,0,0,0,0,0
logging,http://rubygems.org/gems/logging,https://github.com/TwP/logging,rubygems,0,0,0,0,0,0,0
graphql,https://graphql-ruby.org,https://github.com/rmosolgo/graphql-ruby,rubygems,0,0,0,0,0,0,0
aws-sdk-ses,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ses,rubygems,49.91,2,3204,1,2,3,326.1232618198218
coercible,https://github.com/solnic/coercible,https://github.com/solnic/coercible,rubygems,0,0,0,0,0,0,0
virtus,https://github.com/solnic/virtus,https://github.com/solnic/virtus,rubygems,0,0,0,0,0,0,0
google-apis-core,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/google-apis-core,rubygems,143.81,1,6431,1,1,3,893.699968613628
nanaimo,https://github.com/CocoaPods/Nanaimo,https://github.com/CocoaPods/Nanaimo,rubygems,0,0,0,0,0,0,0
notiffany,https://github.com/guard/notiffany,https://github.com/guard/notiffany,rubygems,4.46875,1,37,1,1,3,8.532966860213392
nenv,https://github.com/e2/nenv,https://github.com/e2/nenv,rubygems,0,0,0,0,0,0,0
ttfunk,https://prawnpdf.org,https://github.com/prawnpdf/ttfunk,rubygems,0,0,0,0,0,0,0
aws-sdk-ecr,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ecr,rubygems,49.91,2,3204,1,2,3,326.1232618198218
axiom-types,https://github.com/dkubb/axiom-types,https://github.com/dkubb/axiom-types,rubygems,53,3,306,1,3,5,113.60164318060427
turbolinks-source,https://github.com/turbolinks/turbolinks-source-gem,https://github.com/turbolinks/turbolinks-source-gem,rubygems,4.333333333333333,5,6,1,5,7,2.494438257849294
aws-sdk-ecs,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ecs,rubygems,0,0,0,0,0,0,0
redcarpet,https://github.com/vmg/redcarpet,https://github.com/vmg/redcarpet,rubygems,0,0,0,0,0,0,0
raabro,https://github.com/floraison/raabro,https://github.com/floraison/raabro,rubygems,0,0,0,0,0,0,0
spring-commands-rspec,https://github.com/jonleighton/spring-commands-rspec,https://github.com/jonleighton/spring-commands-rspec,rubygems,2.6666666666666665,1,9,1,1,2,3.299831645537222
optimist,http://manageiq.github.io/optimist/,https://github.com/ManageIQ/optimist/,rubygems,0,0,0,0,0,0,0
tins,https://github.com/flori/tins,https://github.com/flori/tins,rubygems,53,2,309,1,2,3,114.93621419436667
aws-sdk-autoscaling,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-autoscaling,rubygems,0,0,0,0,0,0,0
browser,https://github.com/fnando/browser,https://github.com/fnando/browser,rubygems,0,0,0,0,0,0,0
activeresource,http://www.rubyonrails.org,https://github.com/rails/activeresource/tree/v6.0.0,rubygems,0,0,0,0,0,0,0
sdoc,https://github.com/zzak/sdoc,https://github.com/zzak/sdoc,rubygems,0,0,0,0,0,0,0
bson,https://docs.mongodb.com/ruby-driver/current/tutorials/bson-v4/,https://github.com/mongodb/bson-ruby,rubygems,0,0,0,0,0,0,0
cocoapods,https://github.com/CocoaPods/CocoaPods,https://github.com/CocoaPods/CocoaPods,rubygems,0,0,0,0,0,0,0
aws-sdk-elasticloadbalancingv2,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elasticloadbalancingv2,rubygems,0,0,0,0,0,0,0
rspec-its,https://github.com/rspec/rspec-its,https://github.com/rspec/rspec-its,rubygems,0,0,0,0,0,0,0
simplecov_json_formatter,https://github.com/fede-moya/simplecov_json_formatter,https://github.com/fede-moya/simplecov_json_formatter,rubygems,5.75,1,19,1,1,20,8.227241335952167
aws-sdk-configservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-configservice,rubygems,49.91,2,3204,1,2,3,326.1232618198218
paperclip,https://github.com/thoughtbot/paperclip,https://github.com/thoughtbot/paperclip,rubygems,0,0,0,0,0,0,0
rack-attack,https://github.com/rack/rack-attack,https://github.com/rack/rack-attack,rubygems,0,0,0,0,0,0,0
money,https://rubymoney.github.io/money,https://github.com/RubyMoney/money/,rubygems,0,0,0,0,0,0,0
bundler-audit,https://github.com/rubysec/bundler-audit#readme,https://github.com/postmodern/bundler-audit,rubygems,0,0,0,0,0,0,0
will_paginate,https://github.com/mislav/will_paginate,https://github.com/mislav/will_paginate/tree/v3.3.1,rubygems,11,1,507,1,1,2,68.9300985823032
cocoapods-core,https://github.com/CocoaPods/CocoaPods,https://github.com/CocoaPods/CocoaPods,rubygems,69.9,9,1551,6,9,20,234.2621394933462
ruby_dep,https://github.com/e2/ruby_dep,https://github.com/e2/ruby_dep,rubygems,0,0,0,0,0,0,0
systemu,https://github.com/ahoward/systemu,https://github.com/ahoward/systemu,rubygems,3.6666666666666665,1,27,1,1,2,7.363574011458174
dogapi,http://datadoghq.com/,https://github.com/DataDog/dogapi-rb,rubygems,0,0,0,0,0,0,0
aws-sdk-redshift,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-redshift,rubygems,0,0,0,0,0,0,0
aws-sdk-athena,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-athena,rubygems,0,0,0,0,0,0,0
webpacker,https://github.com/rails/webpacker,https://github.com/rails/webpacker/tree/v5.4.4,rubygems,0,0,0,0,0,0,0
aws-sdk-glue,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-glue,rubygems,0,0,0,0,0,0,0
statsd-ruby,https://github.com/reinh/statsd,https://github.com/reinh/statsd,rubygems,0,0,0,0,0,0,0
aws-sdk-apigateway,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-apigateway,rubygems,0,0,0,0,0,0,0
aws-sdk-codecommit,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-codecommit,rubygems,0,0,0,0,0,0,0
aws-sdk-elasticache,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elasticache,rubygems,0,0,0,0,0,0,0
aws-sdk-cognitoidentityprovider,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cognitoidentityprovider,rubygems,0,0,0,0,0,0,0
ruby-saml,https://github.com/saml-toolkit/ruby-saml,https://github.com/saml-toolkit/ruby-saml,rubygems,0,0,0,0,0,0,0
aws-sdk-elasticsearchservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elasticsearchservice,rubygems,0,0,0,0,0,0,0
uuidtools,https://github.com/sporkmonger/uuidtools,https://github.com/sporkmonger/uuidtools,rubygems,5.583333333333333,1,46,1,1,3,12.599327583468712
aws-sdk-rekognition,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-rekognition,rubygems,0,0,0,0,0,0,0
aws-sdk-cloudtrail,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudtrail,rubygems,0,0,0,0,0,0,0
aws-sdk-pinpoint,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-pinpoint,rubygems,0,0,0,0,0,0,0
aws-sdk-organizations,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-organizations,rubygems,0,0,0,0,0,0,0
aws-sdk-databasemigrationservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-databasemigrationservice,rubygems,49.91,2,3204,1,2,3,326.1232618198218
aws-sdk-acm,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-acm,rubygems,49.91,2,3204,1,2,3,326.1232618198218
bindex,https://github.com/gsamokovarov/bindex,https://github.com/gsamokovarov/bindex,rubygems,0,0,0,0,0,0,0
capistrano,https://capistranorb.com/,https://github.com/capistrano/capistrano,rubygems,0,0,0,0,0,0,0
atomos,https://github.com/segiddins/atomos,https://github.com/segiddins/atomos,rubygems,0,0,0,0,0,0,0
better_errors,https://github.com/BetterErrors/better_errors,https://github.com/BetterErrors/better_errors,rubygems,0,0,0,0,0,0,0
aws-sdk-emr,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-emr,rubygems,0,0,0,0,0,0,0
aws-sdk-xray,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-xray,rubygems,49.91,2,3204,1,2,3,326.1232618198218
aws-sdk-codedeploy,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-codedeploy,rubygems,0,0,0,0,0,0,0
aws-sdk-iot,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iot,rubygems,0,0,0,0,0,0,0
mini_portile,http://github.com/flavorjones/mini_portile,https://github.com/flavorjones/mini_portile,rubygems,16.2,1,159,1,1,6,38.075714044519245
aws-sdk-batch,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-batch,rubygems,49.91,2,3204,1,2,3,326.1232618198218
aws-sdk-efs,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-efs,rubygems,49.91,2,3204,1,2,3,326.1232618198218
liquid,http://www.liquidmarkup.org,https://github.com/Shopify/liquid,rubygems,0,0,0,0,0,0,0
aws-sdk-servicecatalog,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-servicecatalog,rubygems,0,0,0,0,0,0,0
aws-sdk-sagemaker,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-sagemaker,rubygems,0,0,0,0,0,0,0
aws-sdk-codebuild,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-codebuild,rubygems,49.91,2,3204,1,2,3,326.1232618198218
aws-sdk-cloudwatchevents,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudwatchevents,rubygems,0,0,0,0,0,0,0
aws-sdk-states,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-states,rubygems,0,0,0,0,0,0,0
rchardet,https://github.com/jmhodges/rchardet,https://github.com/jmhodges/rchardet,rubygems,0,0,0,0,0,0,0
aws-sdk-cloudhsmv2,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudhsmv2,rubygems,49.91,2,3204,1,2,3,326.1232618198218
aws-sdk-applicationautoscaling,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-applicationautoscaling,rubygems,49.91,2,3204,1,2,3,326.1232618198218
aws-sdk-workspaces,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-workspaces,rubygems,0,0,0,0,0,0,0
